hart,time
329,2023-01-29 11:25:36.016596
324,2023-01-29 11:25:36.017518
324,2023-01-29 11:25:36.018412
328,2023-01-29 11:25:36.019277
328,2023-01-29 11:25:36.020287
324,2023-01-29 11:25:36.021291
324,2023-01-29 11:25:36.022113
329,2023-01-29 11:25:36.023191
329,2023-01-29 11:25:36.024449
330,2023-01-29 11:25:36.088423
344,2023-01-29 11:25:36.089556
329,2023-01-29 11:25:36.090669
293,2023-01-29 11:25:36.091373
308,2023-01-29 11:25:36.092252
447,2023-01-29 11:25:36.092772
539,2023-01-29 11:25:36.094233
466,2023-01-29 11:25:36.095037
354,2023-01-29 11:25:36.095569
257,2023-01-29 11:25:36.096423
192,2023-01-29 11:25:36.097093
216,2023-01-29 11:25:36.097829
278,2023-01-29 11:25:36.098663
296,2023-01-29 11:25:36.099762
282,2023-01-29 11:25:36.102043
284,2023-01-29 11:25:36.164415
299,2023-01-29 11:25:36.165338
305,2023-01-29 11:25:36.166501
303,2023-01-29 11:25:36.167508
300,2023-01-29 11:25:36.168146
305,2023-01-29 11:25:36.169457
311,2023-01-29 11:25:36.170212
312,2023-01-29 11:25:36.171136
309,2023-01-29 11:25:36.171865
309,2023-01-29 11:25:36.173463
315,2023-01-29 11:25:36.174408
314,2023-01-29 11:25:36.175391
311,2023-01-29 11:25:36.176021
313,2023-01-29 11:25:36.177102
317,2023-01-29 11:25:36.285949
317,2023-01-29 11:25:36.286577
317,2023-01-29 11:25:36.287529
317,2023-01-29 11:25:36.288218
318,2023-01-29 11:25:36.288870
314,2023-01-29 11:25:36.289514
312,2023-01-29 11:25:36.290723
316,2023-01-29 11:25:36.291484
318,2023-01-29 11:25:36.292369
315,2023-01-29 11:25:36.293296
314,2023-01-29 11:25:36.294649
316,2023-01-29 11:25:36.295268
316,2023-01-29 11:25:36.296107
315,2023-01-29 11:25:36.296743
315,2023-01-29 11:25:36.298012
319,2023-01-29 11:25:36.298621
317,2023-01-29 11:25:36.299397
316,2023-01-29 11:25:36.300367
321,2023-01-29 11:25:36.301118
327,2023-01-29 11:25:36.301691
325,2023-01-29 11:25:36.302601
322,2023-01-29 11:25:36.303664
326,2023-01-29 11:25:36.304344
331,2023-01-29 11:25:36.304975
332,2023-01-29 11:25:36.306153
331,2023-01-29 11:25:36.368447
336,2023-01-29 11:25:36.369235
340,2023-01-29 11:25:36.370085
338,2023-01-29 11:25:36.371239
338,2023-01-29 11:25:36.372383
343,2023-01-29 11:25:36.373183
347,2023-01-29 11:25:36.373892
344,2023-01-29 11:25:36.374665
343,2023-01-29 11:25:36.375295
345,2023-01-29 11:25:36.376213
345,2023-01-29 11:25:36.376916
342,2023-01-29 11:25:36.377964
344,2023-01-29 11:25:36.378694
346,2023-01-29 11:25:36.379396
344,2023-01-29 11:25:36.443114
339,2023-01-29 11:25:36.443918
340,2023-01-29 11:25:36.444593
343,2023-01-29 11:25:36.445375
341,2023-01-29 11:25:36.446776
337,2023-01-29 11:25:36.447536
339,2023-01-29 11:25:36.448477
340,2023-01-29 11:25:36.449113
337,2023-01-29 11:25:36.450720
335,2023-01-29 11:25:36.451201
337,2023-01-29 11:25:36.451980
339,2023-01-29 11:25:36.452502
336,2023-01-29 11:25:36.453646
334,2023-01-29 11:25:36.454444
336,2023-01-29 11:25:36.455246
338,2023-01-29 11:25:36.517564
337,2023-01-29 11:25:36.518315
339,2023-01-29 11:25:36.519250
345,2023-01-29 11:25:36.520001
345,2023-01-29 11:25:36.521075
341,2023-01-29 11:25:36.521868
340,2023-01-29 11:25:36.522456
344,2023-01-29 11:25:36.523355
345,2023-01-29 11:25:36.524300
341,2023-01-29 11:25:36.524780
344,2023-01-29 11:25:36.525779
347,2023-01-29 11:25:36.526734
344,2023-01-29 11:25:36.527252
341,2023-01-29 11:25:36.528366
346,2023-01-29 11:25:36.592042
350,2023-01-29 11:25:36.593435
347,2023-01-29 11:25:36.594063
342,2023-01-29 11:25:36.594276
344,2023-01-29 11:25:36.594447
347,2023-01-29 11:25:36.595624
345,2023-01-29 11:25:36.596428
344,2023-01-29 11:25:36.597477
346,2023-01-29 11:25:36.598390
348,2023-01-29 11:25:36.599068
344,2023-01-29 11:25:36.599831
341,2023-01-29 11:25:36.600553
344,2023-01-29 11:25:36.601951
344,2023-01-29 11:25:36.602901
341,2023-01-29 11:25:36.605880
341,2023-01-29 11:25:36.678502
345,2023-01-29 11:25:36.679860
344,2023-01-29 11:25:36.680633
342,2023-01-29 11:25:36.681296
345,2023-01-29 11:25:36.682128
350,2023-01-29 11:25:36.683276
347,2023-01-29 11:25:36.684136
342,2023-01-29 11:25:36.684981
345,2023-01-29 11:25:36.686355
350,2023-01-29 11:25:36.687634
349,2023-01-29 11:25:36.688402
343,2023-01-29 11:25:36.689201
343,2023-01-29 11:25:36.690365
345,2023-01-29 11:25:36.691766
342,2023-01-29 11:25:36.692582
341,2023-01-29 11:25:36.693302
346,2023-01-29 11:25:36.758482
349,2023-01-29 11:25:36.759190
345,2023-01-29 11:25:36.760134
343,2023-01-29 11:25:36.761724
344,2023-01-29 11:25:36.762574
346,2023-01-29 11:25:36.763488
346,2023-01-29 11:25:36.764407
349,2023-01-29 11:25:36.766086
352,2023-01-29 11:25:36.766914
352,2023-01-29 11:25:36.767622
349,2023-01-29 11:25:36.768355
349,2023-01-29 11:25:36.769777
357,2023-01-29 11:25:36.770807
366,2023-01-29 11:25:36.771369
366,2023-01-29 11:25:36.772773
364,2023-01-29 11:25:36.773808
364,2023-01-29 11:25:36.835537
360,2023-01-29 11:25:36.836172
353,2023-01-29 11:25:36.837237
351,2023-01-29 11:25:36.838018
351,2023-01-29 11:25:36.838770
346,2023-01-29 11:25:36.839660
342,2023-01-29 11:25:36.841160
345,2023-01-29 11:25:36.841838
344,2023-01-29 11:25:36.842786
343,2023-01-29 11:25:36.844204
343,2023-01-29 11:25:36.845061
347,2023-01-29 11:25:36.845860
345,2023-01-29 11:25:36.846525
342,2023-01-29 11:25:36.848127
343,2023-01-29 11:25:36.912593
345,2023-01-29 11:25:36.913652
353,2023-01-29 11:25:36.914473
356,2023-01-29 11:25:36.915610
333,2023-01-29 11:25:36.916154
311,2023-01-29 11:25:36.917078
359,2023-01-29 11:25:36.917792
502,2023-01-29 11:25:36.919051
534,2023-01-29 11:25:36.919949
439,2023-01-29 11:25:36.920843
336,2023-01-29 11:25:36.922125
245,2023-01-29 11:25:36.922750
207,2023-01-29 11:25:36.923630
259,2023-01-29 11:25:36.924595
308,2023-01-29 11:25:36.925676
304,2023-01-29 11:25:36.989556
297,2023-01-29 11:25:36.990560
313,2023-01-29 11:25:36.991449
326,2023-01-29 11:25:36.992702
326,2023-01-29 11:25:36.993620
326,2023-01-29 11:25:36.994732
327,2023-01-29 11:25:36.996308
325,2023-01-29 11:25:36.997129
326,2023-01-29 11:25:36.997997
333,2023-01-29 11:25:36.999038
336,2023-01-29 11:25:37.000454
332,2023-01-29 11:25:37.001348
331,2023-01-29 11:25:37.002375
334,2023-01-29 11:25:37.003483
334,2023-01-29 11:25:37.004730
331,2023-01-29 11:25:37.103006
332,2023-01-29 11:25:37.103965
337,2023-01-29 11:25:37.105268
336,2023-01-29 11:25:37.106417
332,2023-01-29 11:25:37.107307
334,2023-01-29 11:25:37.108025
337,2023-01-29 11:25:37.109299
334,2023-01-29 11:25:37.110202
328,2023-01-29 11:25:37.110851
330,2023-01-29 11:25:37.111580
333,2023-01-29 11:25:37.112807
332,2023-01-29 11:25:37.113848
330,2023-01-29 11:25:37.114695
333,2023-01-29 11:25:37.115319
335,2023-01-29 11:25:37.116416
333,2023-01-29 11:25:37.117296
332,2023-01-29 11:25:37.118143
336,2023-01-29 11:25:37.119255
336,2023-01-29 11:25:37.119970
335,2023-01-29 11:25:37.120491
338,2023-01-29 11:25:37.121246
343,2023-01-29 11:25:37.122436
342,2023-01-29 11:25:37.123191
338,2023-01-29 11:25:37.184424
339,2023-01-29 11:25:37.185248
344,2023-01-29 11:25:37.186553
346,2023-01-29 11:25:37.187616
346,2023-01-29 11:25:37.188464
349,2023-01-29 11:25:37.190152
355,2023-01-29 11:25:37.190767
354,2023-01-29 11:25:37.191864
352,2023-01-29 11:25:37.192590
355,2023-01-29 11:25:37.193765
359,2023-01-29 11:25:37.194656
355,2023-01-29 11:25:37.195337
350,2023-01-29 11:25:37.196282
352,2023-01-29 11:25:37.261624
355,2023-01-29 11:25:37.262441
354,2023-01-29 11:25:37.263148
355,2023-01-29 11:25:37.264092
359,2023-01-29 11:25:37.265078
359,2023-01-29 11:25:37.265894
354,2023-01-29 11:25:37.266422
352,2023-01-29 11:25:37.267602
352,2023-01-29 11:25:37.268226
352,2023-01-29 11:25:37.269056
349,2023-01-29 11:25:37.269954
349,2023-01-29 11:25:37.270851
351,2023-01-29 11:25:37.271509
349,2023-01-29 11:25:37.272266
345,2023-01-29 11:25:37.272913
348,2023-01-29 11:25:37.274222
355,2023-01-29 11:25:37.336964
354,2023-01-29 11:25:37.337646
349,2023-01-29 11:25:37.339073
352,2023-01-29 11:25:37.339753
356,2023-01-29 11:25:37.340469
354,2023-01-29 11:25:37.341251
352,2023-01-29 11:25:37.342707
356,2023-01-29 11:25:37.343533
357,2023-01-29 11:25:37.344419
353,2023-01-29 11:25:37.345083
352,2023-01-29 11:25:37.346417
357,2023-01-29 11:25:37.347320
361,2023-01-29 11:25:37.347949
358,2023-01-29 11:25:37.349022
357,2023-01-29 11:25:37.412678
359,2023-01-29 11:25:37.413608
356,2023-01-29 11:25:37.414178
353,2023-01-29 11:25:37.415011
357,2023-01-29 11:25:37.415814
359,2023-01-29 11:25:37.416735
358,2023-01-29 11:25:37.417637
352,2023-01-29 11:25:37.418545
354,2023-01-29 11:25:37.419054
358,2023-01-29 11:25:37.419762
358,2023-01-29 11:25:37.420763
356,2023-01-29 11:25:37.421484
357,2023-01-29 11:25:37.422084
359,2023-01-29 11:25:37.422835
357,2023-01-29 11:25:37.424916
356,2023-01-29 11:25:37.488669
358,2023-01-29 11:25:37.489504
360,2023-01-29 11:25:37.490439
354,2023-01-29 11:25:37.491519
353,2023-01-29 11:25:37.492288
360,2023-01-29 11:25:37.493221
362,2023-01-29 11:25:37.494166
358,2023-01-29 11:25:37.495160
356,2023-01-29 11:25:37.495796
361,2023-01-29 11:25:37.496567
362,2023-01-29 11:25:37.497883
359,2023-01-29 11:25:37.498597
358,2023-01-29 11:25:37.499340
363,2023-01-29 11:25:37.500137
364,2023-01-29 11:25:37.563369
359,2023-01-29 11:25:37.564395
358,2023-01-29 11:25:37.565143
363,2023-01-29 11:25:37.566098
365,2023-01-29 11:25:37.567131
364,2023-01-29 11:25:37.567877
366,2023-01-29 11:25:37.568799
370,2023-01-29 11:25:37.570181
368,2023-01-29 11:25:37.570753
367,2023-01-29 11:25:37.571492
374,2023-01-29 11:25:37.572520
376,2023-01-29 11:25:37.573646
373,2023-01-29 11:25:37.573940
375,2023-01-29 11:25:37.574683
385,2023-01-29 11:25:37.575462
387,2023-01-29 11:25:37.639127
384,2023-01-29 11:25:37.639879
382,2023-01-29 11:25:37.640793
377,2023-01-29 11:25:37.642116
370,2023-01-29 11:25:37.642771
364,2023-01-29 11:25:37.644159
362,2023-01-29 11:25:37.645203
365,2023-01-29 11:25:37.646824
365,2023-01-29 11:25:37.647781
363,2023-01-29 11:25:37.648858
366,2023-01-29 11:25:37.650215
368,2023-01-29 11:25:37.651288
364,2023-01-29 11:25:37.652009
361,2023-01-29 11:25:37.652877
365,2023-01-29 11:25:37.654579
368,2023-01-29 11:25:37.728991
366,2023-01-29 11:25:37.729986
366,2023-01-29 11:25:37.730924
376,2023-01-29 11:25:37.732612
363,2023-01-29 11:25:37.733182
333,2023-01-29 11:25:37.733954
358,2023-01-29 11:25:37.734617
500,2023-01-29 11:25:37.735784
584,2023-01-29 11:25:37.736672
495,2023-01-29 11:25:37.737343
375,2023-01-29 11:25:37.738176
282,2023-01-29 11:25:37.739178
235,2023-01-29 11:25:37.740185
261,2023-01-29 11:25:37.741
312,2023-01-29 11:25:37.742047
329,2023-01-29 11:25:37.742811
320,2023-01-29 11:25:37.743681
328,2023-01-29 11:25:37.744517
346,2023-01-29 11:25:37.815878
353,2023-01-29 11:25:37.816684
349,2023-01-29 11:25:37.817623
346,2023-01-29 11:25:37.818663
351,2023-01-29 11:25:37.819753
355,2023-01-29 11:25:37.820643
354,2023-01-29 11:25:37.821964
353,2023-01-29 11:25:37.823148
357,2023-01-29 11:25:37.823849
362,2023-01-29 11:25:37.824475
359,2023-01-29 11:25:37.825215
358,2023-01-29 11:25:37.826708
359,2023-01-29 11:25:37.827464
359,2023-01-29 11:25:37.828268
356,2023-01-29 11:25:37.829098
356,2023-01-29 11:25:37.830410
361,2023-01-29 11:25:37.927772
362,2023-01-29 11:25:37.928724
359,2023-01-29 11:25:37.929965
357,2023-01-29 11:25:37.930650
361,2023-01-29 11:25:37.931364
360,2023-01-29 11:25:37.932407
354,2023-01-29 11:25:37.933865
354,2023-01-29 11:25:37.934677
358,2023-01-29 11:25:37.935410
357,2023-01-29 11:25:37.936145
351,2023-01-29 11:25:37.937732
350,2023-01-29 11:25:37.938364
352,2023-01-29 11:25:37.939066
353,2023-01-29 11:25:37.939669
352,2023-01-29 11:25:37.940974
356,2023-01-29 11:25:37.941525
359,2023-01-29 11:25:37.942246
356,2023-01-29 11:25:37.943011
352,2023-01-29 11:25:37.943604
356,2023-01-29 11:25:37.944456
361,2023-01-29 11:25:37.945421
360,2023-01-29 11:25:37.946976
357,2023-01-29 11:25:38.007504
361,2023-01-29 11:25:38.008213
365,2023-01-29 11:25:38.008656
366,2023-01-29 11:25:38.009633
367,2023-01-29 11:25:38.010376
371,2023-01-29 11:25:38.011252
372,2023-01-29 11:25:38.012024
367,2023-01-29 11:25:38.012535
368,2023-01-29 11:25:38.013236
374,2023-01-29 11:25:38.013753
372,2023-01-29 11:25:38.015093
363,2023-01-29 11:25:38.015943
362,2023-01-29 11:25:38.016684
367,2023-01-29 11:25:38.017133
367,2023-01-29 11:25:38.080657
364,2023-01-29 11:25:38.081446
365,2023-01-29 11:25:38.082077
367,2023-01-29 11:25:38.083151
364,2023-01-29 11:25:38.084032
359,2023-01-29 11:25:38.084546
361,2023-01-29 11:25:38.085499
363,2023-01-29 11:25:38.086615
360,2023-01-29 11:25:38.087356
358,2023-01-29 11:25:38.088282
359,2023-01-29 11:25:38.088800
360,2023-01-29 11:25:38.089829
357,2023-01-29 11:25:38.090604
356,2023-01-29 11:25:38.091251
361,2023-01-29 11:25:38.152294
362,2023-01-29 11:25:38.154175
358,2023-01-29 11:25:38.154975
356,2023-01-29 11:25:38.155708
361,2023-01-29 11:25:38.156902
362,2023-01-29 11:25:38.158003
358,2023-01-29 11:25:38.158969
359,2023-01-29 11:25:38.159667
364,2023-01-29 11:25:38.160729
363,2023-01-29 11:25:38.161222
356,2023-01-29 11:25:38.162079
358,2023-01-29 11:25:38.162861
363,2023-01-29 11:25:38.164090
363,2023-01-29 11:25:38.164698
359,2023-01-29 11:25:38.231074
359,2023-01-29 11:25:38.232478
360,2023-01-29 11:25:38.233151
359,2023-01-29 11:25:38.233870
357,2023-01-29 11:25:38.234634
359,2023-01-29 11:25:38.236110
362,2023-01-29 11:25:38.237034
359,2023-01-29 11:25:38.238060
356,2023-01-29 11:25:38.238737
356,2023-01-29 11:25:38.239841
357,2023-01-29 11:25:38.240540
353,2023-01-29 11:25:38.241303
351,2023-01-29 11:25:38.242544
355,2023-01-29 11:25:38.243070
355,2023-01-29 11:25:38.244108
353,2023-01-29 11:25:38.244644
354,2023-01-29 11:25:38.308269
355,2023-01-29 11:25:38.309292
351,2023-01-29 11:25:38.310204
347,2023-01-29 11:25:38.311016
349,2023-01-29 11:25:38.312066
353,2023-01-29 11:25:38.312957
351,2023-01-29 11:25:38.313680
347,2023-01-29 11:25:38.314421
349,2023-01-29 11:25:38.315915
351,2023-01-29 11:25:38.316459
349,2023-01-29 11:25:38.317243
347,2023-01-29 11:25:38.318352
350,2023-01-29 11:25:38.318993
351,2023-01-29 11:25:38.319854
348,2023-01-29 11:25:38.384241
348,2023-01-29 11:25:38.385780
353,2023-01-29 11:25:38.386444
357,2023-01-29 11:25:38.387447
355,2023-01-29 11:25:38.388290
351,2023-01-29 11:25:38.389514
354,2023-01-29 11:25:38.390138
355,2023-01-29 11:25:38.391077
353,2023-01-29 11:25:38.392103
361,2023-01-29 11:25:38.392619
373,2023-01-29 11:25:38.393295
370,2023-01-29 11:25:38.394142
359,2023-01-29 11:25:38.395390
359,2023-01-29 11:25:38.396260
359,2023-01-29 11:25:38.397470
355,2023-01-29 11:25:38.399923
346,2023-01-29 11:25:38.463070
347,2023-01-29 11:25:38.463693
348,2023-01-29 11:25:38.464567
345,2023-01-29 11:25:38.466104
339,2023-01-29 11:25:38.467021
340,2023-01-29 11:25:38.467644
342,2023-01-29 11:25:38.468351
340,2023-01-29 11:25:38.469811
340,2023-01-29 11:25:38.470830
344,2023-01-29 11:25:38.471351
344,2023-01-29 11:25:38.472353
338,2023-01-29 11:25:38.473736
341,2023-01-29 11:25:38.474526
357,2023-01-29 11:25:38.475029
349,2023-01-29 11:25:38.538571
310,2023-01-29 11:25:38.539388
316,2023-01-29 11:25:38.540237
440,2023-01-29 11:25:38.540949
560,2023-01-29 11:25:38.542068
505,2023-01-29 11:25:38.542671
387,2023-01-29 11:25:38.543677
284,2023-01-29 11:25:38.544324
209,2023-01-29 11:25:38.545730
215,2023-01-29 11:25:38.546638
277,2023-01-29 11:25:38.547495
305,2023-01-29 11:25:38.548302
291,2023-01-29 11:25:38.549412
291,2023-01-29 11:25:38.550267
310,2023-01-29 11:25:38.551458
317,2023-01-29 11:25:38.622037
312,2023-01-29 11:25:38.622711
307,2023-01-29 11:25:38.623587
310,2023-01-29 11:25:38.624502
317,2023-01-29 11:25:38.624753
316,2023-01-29 11:25:38.625696
314,2023-01-29 11:25:38.626588
318,2023-01-29 11:25:38.627375
321,2023-01-29 11:25:38.628390
321,2023-01-29 11:25:38.629919
320,2023-01-29 11:25:38.630699
321,2023-01-29 11:25:38.632003
321,2023-01-29 11:25:38.632700
317,2023-01-29 11:25:38.633660
320,2023-01-29 11:25:38.634204
323,2023-01-29 11:25:38.747210
322,2023-01-29 11:25:38.748253
318,2023-01-29 11:25:38.749075
319,2023-01-29 11:25:38.749946
320,2023-01-29 11:25:38.751175
317,2023-01-29 11:25:38.752161
313,2023-01-29 11:25:38.752948
315,2023-01-29 11:25:38.754375
320,2023-01-29 11:25:38.755193
318,2023-01-29 11:25:38.756172
313,2023-01-29 11:25:38.756915
314,2023-01-29 11:25:38.758098
315,2023-01-29 11:25:38.758780
313,2023-01-29 11:25:38.759674
312,2023-01-29 11:25:38.760647
317,2023-01-29 11:25:38.761575
319,2023-01-29 11:25:38.762203
318,2023-01-29 11:25:38.762941
318,2023-01-29 11:25:38.763779
321,2023-01-29 11:25:38.765224
324,2023-01-29 11:25:38.765980
322,2023-01-29 11:25:38.766575
324,2023-01-29 11:25:38.767857
329,2023-01-29 11:25:38.768542
330,2023-01-29 11:25:38.769531
330,2023-01-29 11:25:38.770252
334,2023-01-29 11:25:38.831024
338,2023-01-29 11:25:38.831719
337,2023-01-29 11:25:38.832470
332,2023-01-29 11:25:38.833488
336,2023-01-29 11:25:38.834778
341,2023-01-29 11:25:38.835559
339,2023-01-29 11:25:38.836339
335,2023-01-29 11:25:38.837627
336,2023-01-29 11:25:38.838227
338,2023-01-29 11:25:38.839004
335,2023-01-29 11:25:38.839746
334,2023-01-29 11:25:38.840909
337,2023-01-29 11:25:38.841762
337,2023-01-29 11:25:38.842318
333,2023-01-29 11:25:38.843121
331,2023-01-29 11:25:38.907293
334,2023-01-29 11:25:38.908109
334,2023-01-29 11:25:38.908861
329,2023-01-29 11:25:38.909776
327,2023-01-29 11:25:38.910403
331,2023-01-29 11:25:38.911121
333,2023-01-29 11:25:38.911676
331,2023-01-29 11:25:38.912644
332,2023-01-29 11:25:38.913424
335,2023-01-29 11:25:38.914113
334,2023-01-29 11:25:38.914744
331,2023-01-29 11:25:38.915892
334,2023-01-29 11:25:38.916732
337,2023-01-29 11:25:38.917423
338,2023-01-29 11:25:38.919982
339,2023-01-29 11:25:38.983973
342,2023-01-29 11:25:38.984960
341,2023-01-29 11:25:38.985748
337,2023-01-29 11:25:38.986954
336,2023-01-29 11:25:38.987641
340,2023-01-29 11:25:38.988474
343,2023-01-29 11:25:38.989322
339,2023-01-29 11:25:38.990317
336,2023-01-29 11:25:38.991001
339,2023-01-29 11:25:38.992017
341,2023-01-29 11:25:38.992894
338,2023-01-29 11:25:38.994241
336,2023-01-29 11:25:38.995019
341,2023-01-29 11:25:38.995483
343,2023-01-29 11:25:39.058233
337,2023-01-29 11:25:39.059181
335,2023-01-29 11:25:39.059884
335,2023-01-29 11:25:39.060639
335,2023-01-29 11:25:39.061696
333,2023-01-29 11:25:39.062784
335,2023-01-29 11:25:39.063466
339,2023-01-29 11:25:39.064356
336,2023-01-29 11:25:39.065188
334,2023-01-29 11:25:39.066154
334,2023-01-29 11:25:39.067113
335,2023-01-29 11:25:39.068622
333,2023-01-29 11:25:39.069493
333,2023-01-29 11:25:39.070112
337,2023-01-29 11:25:39.132246
338,2023-01-29 11:25:39.133911
333,2023-01-29 11:25:39.134650
329,2023-01-29 11:25:39.135384
334,2023-01-29 11:25:39.136221
337,2023-01-29 11:25:39.138106
336,2023-01-29 11:25:39.138903
334,2023-01-29 11:25:39.139782
337,2023-01-29 11:25:39.140433
339,2023-01-29 11:25:39.141835
335,2023-01-29 11:25:39.142842
334,2023-01-29 11:25:39.143586
339,2023-01-29 11:25:39.144976
340,2023-01-29 11:25:39.145925
335,2023-01-29 11:25:39.146732
334,2023-01-29 11:25:39.209253
336,2023-01-29 11:25:39.210583
336,2023-01-29 11:25:39.211402
334,2023-01-29 11:25:39.212023
341,2023-01-29 11:25:39.212822
346,2023-01-29 11:25:39.214039
342,2023-01-29 11:25:39.214957
338,2023-01-29 11:25:39.215508
343,2023-01-29 11:25:39.216790
347,2023-01-29 11:25:39.217500
344,2023-01-29 11:25:39.218480
348,2023-01-29 11:25:39.219178
362,2023-01-29 11:25:39.220506
365,2023-01-29 11:25:39.221709
358,2023-01-29 11:25:39.287025
354,2023-01-29 11:25:39.287765
352,2023-01-29 11:25:39.288957
348,2023-01-29 11:25:39.289768
338,2023-01-29 11:25:39.290599
335,2023-01-29 11:25:39.291542
339,2023-01-29 11:25:39.292507
338,2023-01-29 11:25:39.293212
332,2023-01-29 11:25:39.294046
331,2023-01-29 11:25:39.295550
332,2023-01-29 11:25:39.296184
329,2023-01-29 11:25:39.297086
328,2023-01-29 11:25:39.297679
332,2023-01-29 11:25:39.299029
333,2023-01-29 11:25:39.299721
331,2023-01-29 11:25:39.300962
331,2023-01-29 11:25:39.365370
345,2023-01-29 11:25:39.366766
342,2023-01-29 11:25:39.367571
306,2023-01-29 11:25:39.368499
303,2023-01-29 11:25:39.369546
410,2023-01-29 11:25:39.370207
537,2023-01-29 11:25:39.371002
494,2023-01-29 11:25:39.371778
382,2023-01-29 11:25:39.372923
288,2023-01-29 11:25:39.373780
211,2023-01-29 11:25:39.374738
213,2023-01-29 11:25:39.375272
278,2023-01-29 11:25:39.376528
306,2023-01-29 11:25:39.377032
292,2023-01-29 11:25:39.441214
289,2023-01-29 11:25:39.442633
304,2023-01-29 11:25:39.444171
311,2023-01-29 11:25:39.445172
309,2023-01-29 11:25:39.446142
305,2023-01-29 11:25:39.447941
308,2023-01-29 11:25:39.448582
314,2023-01-29 11:25:39.449610
314,2023-01-29 11:25:39.450233
312,2023-01-29 11:25:39.451649
314,2023-01-29 11:25:39.452758
318,2023-01-29 11:25:39.453843
317,2023-01-29 11:25:39.455259
316,2023-01-29 11:25:39.456213
319,2023-01-29 11:25:39.457480
320,2023-01-29 11:25:39.458658
317,2023-01-29 11:25:39.553173
316,2023-01-29 11:25:39.554032
320,2023-01-29 11:25:39.554811
321,2023-01-29 11:25:39.555561
317,2023-01-29 11:25:39.556426
317,2023-01-29 11:25:39.557069
320,2023-01-29 11:25:39.557791
321,2023-01-29 11:25:39.559263
317,2023-01-29 11:25:39.559775
315,2023-01-29 11:25:39.560463
316,2023-01-29 11:25:39.561132
314,2023-01-29 11:25:39.562403
311,2023-01-29 11:25:39.563044
313,2023-01-29 11:25:39.563764
317,2023-01-29 11:25:39.564259
316,2023-01-29 11:25:39.565350
312,2023-01-29 11:25:39.566140
315,2023-01-29 11:25:39.566779
320,2023-01-29 11:25:39.567555
319,2023-01-29 11:25:39.568536
318,2023-01-29 11:25:39.569148
323,2023-01-29 11:25:39.631334
327,2023-01-29 11:25:39.632642
326,2023-01-29 11:25:39.633143
325,2023-01-29 11:25:39.633344
329,2023-01-29 11:25:39.634124
331,2023-01-29 11:25:39.635407
331,2023-01-29 11:25:39.636880
332,2023-01-29 11:25:39.637682
338,2023-01-29 11:25:39.638260
339,2023-01-29 11:25:39.639127
335,2023-01-29 11:25:39.639903
336,2023-01-29 11:25:39.640495
342,2023-01-29 11:25:39.641866
340,2023-01-29 11:25:39.642480
335,2023-01-29 11:25:39.724954
337,2023-01-29 11:25:39.725903
343,2023-01-29 11:25:39.727304
341,2023-01-29 11:25:39.728080
334,2023-01-29 11:25:39.728917
335,2023-01-29 11:25:39.729561
338,2023-01-29 11:25:39.730767
337,2023-01-29 11:25:39.731418
334,2023-01-29 11:25:39.732110
337,2023-01-29 11:25:39.732944
338,2023-01-29 11:25:39.733741
332,2023-01-29 11:25:39.734722
330,2023-01-29 11:25:39.735421
334,2023-01-29 11:25:39.736453
338,2023-01-29 11:25:39.737189
334,2023-01-29 11:25:39.737972
334,2023-01-29 11:25:39.739036
338,2023-01-29 11:25:39.740158
341,2023-01-29 11:25:39.740753
339,2023-01-29 11:25:39.805709
341,2023-01-29 11:25:39.806581
345,2023-01-29 11:25:39.807544
343,2023-01-29 11:25:39.808463
341,2023-01-29 11:25:39.809593
344,2023-01-29 11:25:39.810959
348,2023-01-29 11:25:39.811913
347,2023-01-29 11:25:39.812624
344,2023-01-29 11:25:39.813347
345,2023-01-29 11:25:39.814418
348,2023-01-29 11:25:39.815926
346,2023-01-29 11:25:39.817073
343,2023-01-29 11:25:39.818057
345,2023-01-29 11:25:39.819620
349,2023-01-29 11:25:39.820501
347,2023-01-29 11:25:39.821191
343,2023-01-29 11:25:39.901842
347,2023-01-29 11:25:39.903015
347,2023-01-29 11:25:39.903853
345,2023-01-29 11:25:39.904490
344,2023-01-29 11:25:39.905646
346,2023-01-29 11:25:39.906570
347,2023-01-29 11:25:39.907482
347,2023-01-29 11:25:39.908456
345,2023-01-29 11:25:39.909967
347,2023-01-29 11:25:39.910824
347,2023-01-29 11:25:39.911420
344,2023-01-29 11:25:39.912672
344,2023-01-29 11:25:39.913589
347,2023-01-29 11:25:39.914256
346,2023-01-29 11:25:39.915370
343,2023-01-29 11:25:39.916818
345,2023-01-29 11:25:39.917766
350,2023-01-29 11:25:39.918619
351,2023-01-29 11:25:39.920287
346,2023-01-29 11:25:39.995567
348,2023-01-29 11:25:39.996802
348,2023-01-29 11:25:39.997881
345,2023-01-29 11:25:39.998855
344,2023-01-29 11:25:40.000182
349,2023-01-29 11:25:40.001371
351,2023-01-29 11:25:40.002566
347,2023-01-29 11:25:40.004021
345,2023-01-29 11:25:40.005
349,2023-01-29 11:25:40.005767
352,2023-01-29 11:25:40.006723
346,2023-01-29 11:25:40.008065
345,2023-01-29 11:25:40.009126
351,2023-01-29 11:25:40.009882
357,2023-01-29 11:25:40.010950
355,2023-01-29 11:25:40.012266
351,2023-01-29 11:25:40.013312
353,2023-01-29 11:25:40.014532
354,2023-01-29 11:25:40.088510
